filepath,class_name,duration_sec,sample_rate,channels,filesize_bytes
fa_him\clip_465.wav,fa_him,1.0,48000,2,192044
fa_him\clip_466.wav,fa_him,1.0,48000,2,192044
fa_him\clip_467.wav,fa_him,1.0,48000,2,192044
fa_him\clip_468.wav,fa_him,1.0,48000,2,192044
fa_him\clip_469.wav,fa_him,1.0,48000,2,192044
fa_him\clip_470.wav,fa_him,1.0,48000,2,192044
fa_him\clip_471.wav,fa_him,1.0,48000,2,192044
fa_him\clip_472.wav,fa_him,1.0,48000,2,192044
fa_him\clip_473.wav,fa_him,1.0,48000,2,192044
fa_him\clip_474.wav,fa_him,1.0,48000,2,192044
fa_him\clip_475.wav,fa_him,1.0,48000,2,192044
fa_him\clip_476.wav,fa_him,1.0,48000,2,192044
fa_him\clip_477.wav,fa_him,1.0,48000,2,192044
fa_him\clip_478.wav,fa_him,1.0,48000,2,192044
fa_him\clip_479.wav,fa_him,1.0,48000,2,192044
fa_him\clip_480.wav,fa_him,1.0,48000,2,192044
fa_him\clip_481.wav,fa_him,1.0,48000,2,192044
fa_him\clip_482.wav,fa_him,1.0,48000,2,192044
fa_him\clip_483.wav,fa_him,1.0,48000,2,192044
fa_him\clip_484.wav,fa_him,1.0,48000,2,192044
fa_him\clip_485.wav,fa_him,1.0,48000,2,192044
fa_him\clip_486.wav,fa_him,1.0,48000,2,192044
fa_him\clip_487.wav,fa_him,1.0,48000,2,192044
fa_him\clip_488.wav,fa_him,1.0,48000,2,192044
fa_him\clip_489.wav,fa_him,1.0,48000,2,192044
fa_him\clip_490.wav,fa_him,1.0,48000,2,192044
fa_him\clip_491.wav,fa_him,1.0,48000,2,192044
fa_him\clip_492.wav,fa_him,1.0,48000,2,192044
fa_him\clip_493.wav,fa_him,1.0,48000,2,192044
fa_him\clip_494.wav,fa_him,1.0,48000,2,192044
fa_him\clip_495.wav,fa_him,1.0,48000,2,192044
fa_him\clip_496.wav,fa_him,1.0,48000,2,192044
fa_him\clip_497.wav,fa_him,1.0,48000,2,192044
fa_him\clip_498.wav,fa_him,1.0,48000,2,192044
fa_him\clip_499.wav,fa_him,1.0,48000,2,192044
fa_him\clip_500.wav,fa_him,1.0,48000,2,192044
fa_him\clip_501.wav,fa_him,1.0,48000,2,192044
fa_him\clip_502.wav,fa_him,1.0,48000,2,192044
fa_him\clip_503.wav,fa_him,1.0,48000,2,192044
fa_him\clip_504.wav,fa_him,1.0,48000,2,192044
fa_him\clip_505.wav,fa_him,1.0,48000,2,192044
fa_him\clip_506.wav,fa_him,1.0,48000,2,192044
fa_him\clip_507.wav,fa_him,1.0,48000,2,192044
fa_him\clip_508.wav,fa_him,1.0,48000,2,192044
fa_him\clip_509.wav,fa_him,1.0,48000,2,192044
fa_him\clip_510.wav,fa_him,1.0,48000,2,192044
fa_him\clip_511.wav,fa_him,1.0,48000,2,192044
fa_him\clip_512.wav,fa_him,1.0,48000,2,192044
fa_him\clip_513.wav,fa_him,1.0,48000,2,192044
fa_him\clip_514.wav,fa_him,1.0,48000,2,192044
fa_him\clip_515.wav,fa_him,1.0,48000,2,192044
fa_him\clip_516.wav,fa_him,1.0,48000,2,192044
fa_him\clip_517.wav,fa_him,1.0,48000,2,192044
fa_him\clip_518.wav,fa_him,1.0,48000,2,192044
fa_him\clip_519.wav,fa_him,1.0,48000,2,192044
fa_him\clip_520.wav,fa_him,1.0,48000,2,192044
fa_him\clip_521.wav,fa_him,1.0,48000,2,192044
fa_him\clip_522.wav,fa_him,1.0,48000,2,192044
fa_him\clip_523.wav,fa_him,1.0,48000,2,192044
fa_him\clip_524.wav,fa_him,1.0,48000,2,192044
fa_him\clip_525.wav,fa_him,1.0,48000,2,192044
fa_him\clip_526.wav,fa_him,1.0,48000,2,192044
fa_him\clip_527.wav,fa_him,1.0,48000,2,192044
fa_him\clip_528.wav,fa_him,1.0,48000,2,192044
fa_him\clip_529.wav,fa_him,1.0,48000,2,192044
fa_him\clip_530.wav,fa_him,1.0,48000,2,192044
fa_him\clip_531.wav,fa_him,1.0,48000,2,192044
fa_him\clip_532.wav,fa_him,1.0,48000,2,192044
fa_him\clip_533.wav,fa_him,1.0,48000,2,192044
fa_him\clip_534.wav,fa_him,1.0,48000,2,192044
fa_him\clip_535.wav,fa_him,1.0,48000,2,192044
fa_him\clip_536.wav,fa_him,1.0,48000,2,192044
fa_him\clip_537.wav,fa_him,1.0,48000,2,192044
fa_him\clip_538.wav,fa_him,1.0,48000,2,192044
fa_him\clip_539.wav,fa_him,1.0,48000,2,192044
fa_him\clip_540.wav,fa_him,1.0,48000,2,192044
fa_him\clip_541.wav,fa_him,1.0,48000,2,192044
fa_him\clip_542.wav,fa_him,1.0,48000,2,192044
fa_him\clip_543.wav,fa_him,1.0,48000,2,192044
fa_him\clip_544.wav,fa_him,1.0,48000,2,192044
fa_him\clip_545.wav,fa_him,1.0,48000,2,192044
fa_him\clip_546.wav,fa_him,1.0,48000,2,192044
fa_him\clip_547.wav,fa_him,1.0,48000,2,192044
fa_him\clip_548.wav,fa_him,1.0,48000,2,192044
fa_him\clip_549.wav,fa_him,1.0,48000,2,192044
fa_him\clip_550.wav,fa_him,1.0,48000,2,192044
fa_him\clip_551.wav,fa_him,1.0,48000,2,192044
fa_him\clip_552.wav,fa_him,1.0,48000,2,192044
fa_him\clip_553.wav,fa_him,1.0,48000,2,192044
fa_him\clip_554.wav,fa_him,1.0,48000,2,192044
fa_him\clip_555.wav,fa_him,1.0,48000,2,192044
fa_him\clip_556.wav,fa_him,1.0,48000,2,192044
fa_him\clip_557.wav,fa_him,1.0,48000,2,192044
fa_him\clip_558.wav,fa_him,1.0,48000,2,192044
fa_him\clip_559.wav,fa_him,1.0,48000,2,192044
fa_him\clip_560.wav,fa_him,1.0,48000,2,192044
fa_him\clip_561.wav,fa_him,1.0,48000,2,192044
fa_him\clip_562.wav,fa_him,1.0,48000,2,192044
fa_him\clip_563.wav,fa_him,1.0,48000,2,192044
fa_him\clip_564.wav,fa_him,1.0,48000,2,192044
fa_him\clip_565.wav,fa_him,1.0,48000,2,192044
fa_him\clip_566.wav,fa_him,1.0,48000,2,192044
fa_him\clip_567.wav,fa_him,1.0,48000,2,192044
fa_him\clip_568.wav,fa_him,1.0,48000,2,192044
fa_him\clip_569.wav,fa_him,1.0,48000,2,192044
fa_him\clip_570.wav,fa_him,1.0,48000,2,192044
fa_him\clip_571.wav,fa_him,1.0,48000,2,192044
fa_him\clip_572.wav,fa_him,1.0,48000,2,192044
fa_him\clip_573.wav,fa_him,1.0,48000,2,192044
fa_him\clip_574.wav,fa_him,1.0,48000,2,192044
fa_him\clip_575.wav,fa_him,1.0,48000,2,192044
fa_him\clip_576.wav,fa_him,1.0,48000,2,192044
fa_him\clip_577.wav,fa_him,1.0,48000,2,192044
fa_him\clip_578.wav,fa_him,1.0,48000,2,192044
fa_him\clip_579.wav,fa_him,1.0,48000,2,192044
fa_him\clip_580.wav,fa_him,1.0,48000,2,192044
fa_him\clip_581.wav,fa_him,1.0,48000,2,192044
fa_him\clip_582.wav,fa_him,1.0,48000,2,192044
fa_him\clip_583.wav,fa_him,1.0,48000,2,192044
fa_him\clip_584.wav,fa_him,1.0,48000,2,192044
fa_him\clip_585.wav,fa_him,1.0,48000,2,192044
fa_him\clip_586.wav,fa_him,1.0,48000,2,192044
fa_him\clip_587.wav,fa_him,1.0,48000,2,192044
fa_him\clip_588.wav,fa_him,1.0,48000,2,192044
fa_him\clip_589.wav,fa_him,1.0,48000,2,192044
fa_him\clip_590.wav,fa_him,1.0,48000,2,192044
fa_him\clip_591.wav,fa_him,1.0,48000,2,192044
fa_him\clip_592.wav,fa_him,1.0,48000,2,192044
fa_him\clip_593.wav,fa_him,1.0,48000,2,192044
fa_him\clip_594.wav,fa_him,1.0,48000,2,192044
fa_him\clip_595.wav,fa_him,1.0,48000,2,192044
fa_him\clip_596.wav,fa_him,1.0,48000,2,192044
fa_him\clip_597.wav,fa_him,1.0,48000,2,192044
fa_him\clip_598.wav,fa_him,1.0,48000,2,192044
fa_him\clip_599.wav,fa_him,1.0,48000,2,192044
fa_him\clip_600.wav,fa_him,1.0,48000,2,192044
fa_him\clip_601.wav,fa_him,1.0,48000,2,192044
fa_him\clip_602.wav,fa_him,1.0,48000,2,192044
fa_him\clip_603.wav,fa_him,1.0,48000,2,192044
fa_him\clip_604.wav,fa_him,1.0,48000,2,192044
fa_him\clip_605.wav,fa_him,1.0,48000,2,192044
fa_him\clip_606.wav,fa_him,1.0,48000,2,192044
fa_him\clip_607.wav,fa_him,1.0,48000,2,192044
fa_him\clip_608.wav,fa_him,1.0,48000,2,192044
fa_him\clip_609.wav,fa_him,1.0,48000,2,192044
fa_him\clip_610.wav,fa_him,0.856,48000,2,164396
imran\clip_001.wav,imran,1.0,48000,1,96044
imran\clip_002.wav,imran,1.0,48000,1,96044
imran\clip_003.wav,imran,1.0,48000,1,96044
imran\clip_004.wav,imran,1.0,48000,1,96044
imran\clip_005.wav,imran,1.0,48000,1,96044
imran\clip_006.wav,imran,1.0,48000,1,96044
imran\clip_007.wav,imran,1.0,48000,1,96044
imran\clip_008.wav,imran,1.0,48000,1,96044
imran\clip_009.wav,imran,1.0,48000,1,96044
imran\clip_010.wav,imran,1.0,48000,1,96044
imran\clip_011.wav,imran,1.0,48000,1,96044
imran\clip_012.wav,imran,1.0,48000,1,96044
imran\clip_013.wav,imran,1.0,48000,1,96044
imran\clip_014.wav,imran,1.0,48000,1,96044
imran\clip_015.wav,imran,1.0,48000,1,96044
imran\clip_016.wav,imran,1.0,48000,1,96044
imran\clip_017.wav,imran,1.0,48000,1,96044
imran\clip_018.wav,imran,1.0,48000,1,96044
imran\clip_019.wav,imran,1.0,48000,1,96044
imran\clip_020.wav,imran,1.0,48000,1,96044
imran\clip_021.wav,imran,1.0,48000,1,96044
imran\clip_022.wav,imran,1.0,48000,1,96044
imran\clip_023.wav,imran,1.0,48000,1,96044
imran\clip_024.wav,imran,1.0,48000,1,96044
imran\clip_025.wav,imran,1.0,48000,1,96044
imran\clip_026.wav,imran,1.0,48000,1,96044
imran\clip_027.wav,imran,1.0,48000,1,96044
imran\clip_028.wav,imran,1.0,48000,1,96044
imran\clip_029.wav,imran,1.0,48000,1,96044
imran\clip_030.wav,imran,1.0,48000,1,96044
imran\clip_031.wav,imran,1.0,48000,1,96044
imran\clip_032.wav,imran,1.0,48000,1,96044
imran\clip_033.wav,imran,1.0,48000,1,96044
imran\clip_034.wav,imran,1.0,48000,1,96044
imran\clip_035.wav,imran,1.0,48000,1,96044
imran\clip_036.wav,imran,1.0,48000,1,96044
imran\clip_037.wav,imran,1.0,48000,1,96044
imran\clip_038.wav,imran,1.0,48000,1,96044
imran\clip_039.wav,imran,1.0,48000,1,96044
imran\clip_040.wav,imran,1.0,48000,1,96044
imran\clip_041.wav,imran,1.0,48000,1,96044
imran\clip_042.wav,imran,1.0,48000,1,96044
imran\clip_043.wav,imran,1.0,48000,1,96044
imran\clip_044.wav,imran,1.0,48000,1,96044
imran\clip_045.wav,imran,1.0,48000,1,96044
imran\clip_046.wav,imran,1.0,48000,1,96044
imran\clip_047.wav,imran,1.0,48000,1,96044
imran\clip_048.wav,imran,1.0,48000,1,96044
imran\clip_049.wav,imran,1.0,48000,1,96044
imran\clip_050.wav,imran,1.0,48000,1,96044
imran\clip_051.wav,imran,1.0,48000,1,96044
imran\clip_052.wav,imran,1.0,48000,1,96044
imran\clip_053.wav,imran,1.0,48000,1,96044
imran\clip_054.wav,imran,1.0,48000,1,96044
imran\clip_055.wav,imran,1.0,48000,1,96044
imran\clip_056.wav,imran,1.0,48000,1,96044
imran\clip_057.wav,imran,1.0,48000,1,96044
imran\clip_058.wav,imran,1.0,48000,1,96044
imran\clip_059.wav,imran,1.0,48000,1,96044
imran\clip_060.wav,imran,1.0,48000,1,96044
imran\clip_061.wav,imran,1.0,48000,1,96044
imran\clip_062.wav,imran,1.0,48000,1,96044
imran\clip_063.wav,imran,1.0,48000,1,96044
imran\clip_064.wav,imran,1.0,48000,1,96044
imran\clip_065.wav,imran,1.0,48000,1,96044
imran\clip_066.wav,imran,1.0,48000,1,96044
imran\clip_067.wav,imran,1.0,48000,1,96044
imran\clip_068.wav,imran,1.0,48000,1,96044
imran\clip_069.wav,imran,1.0,48000,1,96044
imran\clip_070.wav,imran,1.0,48000,1,96044
imran\clip_071.wav,imran,1.0,48000,1,96044
imran\clip_072.wav,imran,1.0,48000,1,96044
imran\clip_073.wav,imran,1.0,48000,1,96044
imran\clip_074.wav,imran,1.0,48000,1,96044
imran\clip_075.wav,imran,1.0,48000,1,96044
imran\clip_076.wav,imran,1.0,48000,1,96044
imran\clip_077.wav,imran,1.0,48000,1,96044
imran\clip_078.wav,imran,1.0,48000,1,96044
imran\clip_079.wav,imran,1.0,48000,1,96044
imran\clip_080.wav,imran,1.0,48000,1,96044
imran\clip_081.wav,imran,1.0,48000,1,96044
imran\clip_082.wav,imran,1.0,48000,1,96044
imran\clip_083.wav,imran,1.0,48000,1,96044
imran\clip_084.wav,imran,1.0,48000,1,96044
imran\clip_085.wav,imran,1.0,48000,1,96044
imran\clip_086.wav,imran,1.0,48000,1,96044
imran\clip_087.wav,imran,1.0,48000,1,96044
imran\clip_088.wav,imran,1.0,48000,1,96044
imran\clip_089.wav,imran,1.0,48000,1,96044
imran\clip_090.wav,imran,1.0,48000,1,96044
imran\clip_091.wav,imran,1.0,48000,1,96044
imran\clip_092.wav,imran,1.0,48000,1,96044
imran\clip_093.wav,imran,1.0,48000,1,96044
imran\clip_094.wav,imran,1.0,48000,1,96044
imran\clip_095.wav,imran,1.0,48000,1,96044
imran\clip_096.wav,imran,1.0,48000,1,96044
imran\clip_097.wav,imran,1.0,48000,1,96044
imran\clip_098.wav,imran,1.0,48000,1,96044
imran\clip_099.wav,imran,1.0,48000,1,96044
imran\clip_100.wav,imran,1.0,48000,1,96044
imran\clip_101.wav,imran,1.0,48000,1,96044
imran\clip_102.wav,imran,1.0,48000,1,96044
imran\clip_103.wav,imran,1.0,48000,1,96044
imran\clip_104.wav,imran,1.0,48000,1,96044
imran\clip_105.wav,imran,1.0,48000,1,96044
imran\clip_106.wav,imran,1.0,48000,1,96044
imran\clip_107.wav,imran,1.0,48000,1,96044
imran\clip_108.wav,imran,1.0,48000,1,96044
imran\clip_109.wav,imran,1.0,48000,1,96044
imran\clip_110.wav,imran,1.0,48000,1,96044
imran\clip_111.wav,imran,1.0,48000,1,96044
imran\clip_112.wav,imran,1.0,48000,1,96044
imran\clip_113.wav,imran,1.0,48000,1,96044
imran\clip_114.wav,imran,1.0,48000,1,96044
imran\clip_115.wav,imran,1.0,48000,1,96044
imran\clip_116.wav,imran,1.0,48000,1,96044
imran\clip_117.wav,imran,1.0,48000,1,96044
imran\clip_118.wav,imran,1.0,48000,1,96044
imran\clip_119.wav,imran,1.0,48000,1,96044
imran\clip_120.wav,imran,1.0,48000,1,96044
imran\clip_121.wav,imran,1.0,48000,1,96044
imran\clip_122.wav,imran,1.0,48000,1,96044
imran\clip_123.wav,imran,1.0,48000,1,96044
imran\clip_124.wav,imran,1.0,48000,1,96044
imran\clip_125.wav,imran,1.0,48000,1,96044
imran\clip_126.wav,imran,1.0,48000,1,96044
imran\clip_127.wav,imran,1.0,48000,1,96044
imran\clip_128.wav,imran,1.0,48000,1,96044
imran\clip_129.wav,imran,1.0,48000,1,96044
imran\clip_130.wav,imran,1.0,48000,1,96044
imran\clip_131.wav,imran,1.0,48000,1,96044
imran\clip_132.wav,imran,1.0,48000,1,96044
imran\clip_133.wav,imran,1.0,48000,1,96044
imran\clip_134.wav,imran,1.0,48000,1,96044
imran\clip_135.wav,imran,1.0,48000,1,96044
imran\clip_136.wav,imran,1.0,48000,1,96044
imran\clip_137.wav,imran,1.0,48000,1,96044
imran\clip_138.wav,imran,1.0,48000,1,96044
imran\clip_139.wav,imran,1.0,48000,1,96044
imran\clip_140.wav,imran,1.0,48000,1,96044
imran\clip_141.wav,imran,1.0,48000,1,96044
imran\clip_142.wav,imran,1.0,48000,1,96044
imran\clip_143.wav,imran,1.0,48000,1,96044
imran\clip_144.wav,imran,1.0,48000,1,96044
imran\clip_145.wav,imran,1.0,48000,1,96044
imran\clip_146.wav,imran,1.0,48000,1,96044
imran\clip_147.wav,imran,1.0,48000,1,96044
imran\clip_148.wav,imran,1.0,48000,1,96044
imran\clip_149.wav,imran,1.0,48000,1,96044
imran\clip_150.wav,imran,1.0,48000,1,96044
imran\clip_151.wav,imran,1.0,48000,1,96044
imran\clip_152.wav,imran,1.0,48000,1,96044
imran\clip_153.wav,imran,1.0,48000,1,96044
imran\clip_154.wav,imran,1.0,48000,1,96044
imran\clip_155.wav,imran,1.0,48000,1,96044
imran\clip_156.wav,imran,1.0,48000,1,96044
imran\clip_157.wav,imran,1.0,48000,1,96044
imran\clip_158.wav,imran,1.0,48000,1,96044
imran\clip_159.wav,imran,1.0,48000,1,96044
imran\clip_160.wav,imran,1.0,48000,1,96044
imran\clip_161.wav,imran,1.0,48000,1,96044
imran\clip_162.wav,imran,1.0,48000,1,96044
imran\clip_163.wav,imran,1.0,48000,1,96044
imran\clip_164.wav,imran,1.0,48000,1,96044
imran\clip_165.wav,imran,1.0,48000,1,96044
imran\clip_166.wav,imran,1.0,48000,1,96044
imran\clip_167.wav,imran,1.0,48000,1,96044
imran\clip_168.wav,imran,1.0,48000,1,96044
imran\clip_169.wav,imran,1.0,48000,1,96044
imran\clip_170.wav,imran,1.0,48000,1,96044
imran\clip_171.wav,imran,1.0,48000,1,96044
imran\clip_172.wav,imran,1.0,48000,1,96044
imran\clip_173.wav,imran,1.0,48000,1,96044
imran\clip_174.wav,imran,1.0,48000,1,96044
imran\clip_175.wav,imran,1.0,48000,1,96044
imran\clip_176.wav,imran,1.0,48000,1,96044
imran\clip_177.wav,imran,1.0,48000,1,96044
imran\clip_178.wav,imran,1.0,48000,1,96044
imran\clip_179.wav,imran,1.0,48000,1,96044
imran\clip_180.wav,imran,1.0,48000,1,96044
imran\clip_181.wav,imran,1.0,48000,1,96044
imran\clip_182.wav,imran,1.0,48000,1,96044
imran\clip_183.wav,imran,1.0,48000,1,96044
imran\clip_184.wav,imran,1.0,48000,1,96044
imran\clip_185.wav,imran,1.0,48000,1,96044
imran\clip_186.wav,imran,1.0,48000,1,96044
imran\clip_187.wav,imran,1.0,48000,1,96044
imran\clip_188.wav,imran,1.0,48000,1,96044
imran\clip_189.wav,imran,1.0,48000,1,96044
imran\clip_190.wav,imran,1.0,48000,1,96044
imran\clip_191.wav,imran,1.0,48000,1,96044
imran\clip_192.wav,imran,1.0,48000,1,96044
imran\clip_193.wav,imran,1.0,48000,1,96044
imran\clip_194.wav,imran,1.0,48000,1,96044
imran\clip_195.wav,imran,1.0,48000,1,96044
imran\clip_196.wav,imran,1.0,48000,1,96044
imran\clip_197.wav,imran,1.0,48000,1,96044
imran\clip_198.wav,imran,1.0,48000,1,96044
imran\clip_199.wav,imran,1.0,48000,1,96044
imran\clip_200.wav,imran,1.0,48000,1,96044
imran\clip_201.wav,imran,1.0,48000,1,96044
imran\clip_202.wav,imran,1.0,48000,1,96044
imran\clip_203.wav,imran,1.0,48000,1,96044
imran\clip_204.wav,imran,1.0,48000,1,96044
imran\clip_205.wav,imran,1.0,48000,1,96044
imran\clip_206.wav,imran,1.0,48000,1,96044
imran\clip_207.wav,imran,1.0,48000,1,96044
imran\clip_208.wav,imran,1.0,48000,1,96044
imran\clip_209.wav,imran,1.0,48000,1,96044
imran\clip_210.wav,imran,1.0,48000,1,96044
imran\clip_211.wav,imran,1.0,48000,1,96044
imran\clip_212.wav,imran,1.0,48000,1,96044
imran\clip_213.wav,imran,1.0,48000,1,96044
imran\clip_214.wav,imran,1.0,48000,1,96044
imran\clip_215.wav,imran,1.0,48000,1,96044
imran\clip_216.wav,imran,1.0,48000,1,96044
imran\clip_217.wav,imran,1.0,48000,1,96044
imran\clip_218.wav,imran,1.0,48000,1,96044
imran\clip_219.wav,imran,1.0,48000,1,96044
imran\clip_220.wav,imran,1.0,48000,1,96044
imran\clip_221.wav,imran,1.0,48000,1,96044
imran\clip_222.wav,imran,1.0,48000,1,96044
imran\clip_223.wav,imran,1.0,48000,1,96044
imran\clip_224.wav,imran,1.0,48000,1,96044
imran\clip_225.wav,imran,1.0,48000,1,96044
imran\clip_226.wav,imran,1.0,48000,1,96044
imran\clip_227.wav,imran,1.0,48000,1,96044
imran\clip_228.wav,imran,1.0,48000,1,96044
imran\clip_229.wav,imran,1.0,48000,1,96044
imran\clip_230.wav,imran,1.0,48000,1,96044
imran\clip_231.wav,imran,1.0,48000,1,96044
imran\clip_232.wav,imran,1.0,48000,1,96044
imran\clip_233.wav,imran,1.0,48000,1,96044
imran\clip_234.wav,imran,1.0,48000,1,96044
imran\clip_235.wav,imran,1.0,48000,1,96044
imran\clip_236.wav,imran,1.0,48000,1,96044
imran\clip_237.wav,imran,1.0,48000,1,96044
imran\clip_238.wav,imran,1.0,48000,1,96044
imran\clip_239.wav,imran,1.0,48000,1,96044
imran\clip_240.wav,imran,1.0,48000,1,96044
imran\clip_241.wav,imran,1.0,48000,1,96044
imran\clip_242.wav,imran,1.0,48000,1,96044
imran\clip_243.wav,imran,1.0,48000,1,96044
imran\clip_244.wav,imran,1.0,48000,1,96044
imran\clip_245.wav,imran,1.0,48000,1,96044
imran\clip_246.wav,imran,1.0,48000,1,96044
imran\clip_247.wav,imran,1.0,48000,1,96044
imran\clip_248.wav,imran,1.0,48000,1,96044
imran\clip_249.wav,imran,1.0,48000,1,96044
imran\clip_250.wav,imran,1.0,48000,1,96044
imran\clip_251.wav,imran,1.0,48000,1,96044
imran\clip_252.wav,imran,1.0,48000,1,96044
imran\clip_253.wav,imran,1.0,48000,1,96044
imran\clip_254.wav,imran,1.0,48000,1,96044
imran\clip_255.wav,imran,1.0,48000,1,96044
imran\clip_256.wav,imran,1.0,48000,1,96044
imran\clip_257.wav,imran,1.0,48000,1,96044
imran\clip_258.wav,imran,1.0,48000,1,96044
imran\clip_259.wav,imran,1.0,48000,1,96044
imran\clip_260.wav,imran,1.0,48000,1,96044
imran\clip_261.wav,imran,1.0,48000,1,96044
imran\clip_262.wav,imran,1.0,48000,1,96044
imran\clip_263.wav,imran,1.0,48000,1,96044
imran\clip_264.wav,imran,1.0,48000,1,96044
imran\clip_265.wav,imran,1.0,48000,1,96044
imran\clip_266.wav,imran,1.0,48000,1,96044
imran\clip_267.wav,imran,1.0,48000,1,96044
imran\clip_268.wav,imran,1.0,48000,1,96044
imran\clip_269.wav,imran,1.0,48000,1,96044
imran\clip_270.wav,imran,1.0,48000,1,96044
imran\clip_271.wav,imran,1.0,48000,1,96044
imran\clip_272.wav,imran,1.0,48000,1,96044
imran\clip_273.wav,imran,1.0,48000,1,96044
imran\clip_274.wav,imran,1.0,48000,1,96044
imran\clip_275.wav,imran,1.0,48000,1,96044
imran\clip_276.wav,imran,1.0,48000,1,96044
imran\clip_277.wav,imran,1.0,48000,1,96044
imran\clip_278.wav,imran,1.0,48000,1,96044
imran\clip_279.wav,imran,1.0,48000,1,96044
imran\clip_280.wav,imran,1.0,48000,1,96044
imran\clip_281.wav,imran,1.0,48000,1,96044
imran\clip_282.wav,imran,1.0,48000,1,96044
imran\clip_283.wav,imran,1.0,48000,1,96044
imran\clip_284.wav,imran,1.0,48000,1,96044
imran\clip_285.wav,imran,1.0,48000,1,96044
imran\clip_286.wav,imran,1.0,48000,1,96044
imran\clip_287.wav,imran,1.0,48000,1,96044
imran\clip_288.wav,imran,1.0,48000,1,96044
imran\clip_289.wav,imran,1.0,48000,1,96044
imran\clip_290.wav,imran,1.0,48000,1,96044
imran\clip_291.wav,imran,1.0,48000,1,96044
imran\clip_292.wav,imran,1.0,48000,1,96044
imran\clip_293.wav,imran,1.0,48000,1,96044
imran\clip_294.wav,imran,1.0,48000,1,96044
imran\clip_295.wav,imran,1.0,48000,1,96044
imran\clip_296.wav,imran,1.0,48000,1,96044
imran\clip_297.wav,imran,1.0,48000,1,96044
imran\clip_298.wav,imran,1.0,48000,1,96044
imran\clip_299.wav,imran,1.0,48000,1,96044
imran\clip_300.wav,imran,1.0,48000,1,96044
imran\clip_301.wav,imran,1.0,48000,1,96044
imran\clip_302.wav,imran,1.0,48000,1,96044
imran\clip_303.wav,imran,1.0,48000,1,96044
imran\clip_304.wav,imran,1.0,48000,1,96044
imran\clip_305.wav,imran,1.0,48000,1,96044
imran\clip_306.wav,imran,1.0,48000,1,96044
imran\clip_307.wav,imran,1.0,48000,1,96044
imran\clip_308.wav,imran,1.0,48000,1,96044
imran\clip_309.wav,imran,1.0,48000,1,96044
imran\clip_310.wav,imran,1.0,48000,1,96044
imran\clip_311.wav,imran,1.0,48000,1,96044
imran\clip_312.wav,imran,1.0,48000,1,96044
imran\clip_313.wav,imran,1.0,48000,1,96044
imran\clip_314.wav,imran,1.0,48000,1,96044
imran\clip_315.wav,imran,1.0,48000,1,96044
imran\clip_316.wav,imran,1.0,48000,1,96044
imran\clip_317.wav,imran,1.0,48000,1,96044
imran\clip_318.wav,imran,1.0,48000,1,96044
imran\clip_319.wav,imran,1.0,48000,1,96044
imran\clip_320.wav,imran,1.0,48000,1,96044
imran\clip_321.wav,imran,1.0,48000,1,96044
imran\clip_322.wav,imran,1.0,48000,1,96044
imran\clip_323.wav,imran,1.0,48000,1,96044
imran\clip_324.wav,imran,1.0,48000,1,96044
imran\clip_325.wav,imran,1.0,48000,1,96044
imran\clip_326.wav,imran,1.0,48000,1,96044
imran\clip_327.wav,imran,1.0,48000,1,96044
imran\clip_328.wav,imran,1.0,48000,1,96044
imran\clip_329.wav,imran,1.0,48000,1,96044
imran\clip_330.wav,imran,1.0,48000,1,96044
imran\clip_331.wav,imran,1.0,48000,1,96044
imran\clip_332.wav,imran,1.0,48000,1,96044
imran\clip_333.wav,imran,1.0,48000,1,96044
imran\clip_334.wav,imran,1.0,48000,1,96044
imran\clip_335.wav,imran,1.0,48000,1,96044
imran\clip_336.wav,imran,1.0,48000,1,96044
imran\clip_337.wav,imran,1.0,48000,1,96044
imran\clip_338.wav,imran,1.0,48000,1,96044
imran\clip_339.wav,imran,1.0,48000,1,96044
imran\clip_340.wav,imran,1.0,48000,1,96044
imran\clip_341.wav,imran,1.0,48000,1,96044
imran\clip_342.wav,imran,1.0,48000,1,96044
imran\clip_343.wav,imran,1.0,48000,1,96044
imran\clip_344.wav,imran,1.0,48000,1,96044
imran\clip_345.wav,imran,1.0,48000,1,96044
imran\clip_346.wav,imran,1.0,48000,1,96044
imran\clip_347.wav,imran,1.0,48000,1,96044
imran\clip_348.wav,imran,1.0,48000,1,96044
imran\clip_349.wav,imran,1.0,48000,1,96044
imran\clip_350.wav,imran,1.0,48000,1,96044
imran\clip_351.wav,imran,1.0,48000,1,96044
imran\clip_352.wav,imran,1.0,48000,1,96044
imran\clip_353.wav,imran,1.0,48000,1,96044
imran\clip_354.wav,imran,1.0,48000,1,96044
imran\clip_355.wav,imran,1.0,48000,1,96044
imran\clip_356.wav,imran,1.0,48000,1,96044
imran\clip_357.wav,imran,1.0,48000,1,96044
imran\clip_358.wav,imran,1.0,48000,1,96044
imran\clip_359.wav,imran,1.0,48000,1,96044
imran\clip_360.wav,imran,1.0,48000,1,96044
imran\clip_361.wav,imran,1.0,48000,1,96044
imran\clip_362.wav,imran,1.0,48000,1,96044
imran\clip_363.wav,imran,1.0,48000,1,96044
imran\clip_364.wav,imran,1.0,48000,1,96044
imran\clip_365.wav,imran,1.0,48000,1,96044
imran\clip_366.wav,imran,1.0,48000,1,96044
imran\clip_367.wav,imran,1.0,48000,1,96044
imran\clip_368.wav,imran,1.0,48000,1,96044
